i,x,y,yaw
188,13.869144799220434,-9.574534589168019,-1.422404639501320
189,13.883929567900163,-9.673435603394806,-1.428579231167171
190,13.898103385244012,-9.772426021627599,-1.434642471142418
191,13.911676743070021,-9.871500559008942,-1.440592847979232
192,13.924660333247465,-9.970654108547544,-1.446428850559859
193,13.937065045235734,-10.069881741394893,-1.452148968081334
194,13.948901963659036,-10.169178706918720,-1.457751690039421
195,13.960182365920950,-10.268540432572058,-1.463235506211743
196,13.970917719862724,-10.367962523556631,-1.468598906640122
197,13.981119681469085,-10.467440762279391,-1.473840381612099
198,13.990800092625159,-10.566971107601054,-1.478958421641629
199,13.999970978927937,-10.666549693875520,-1.483951517448945
200,14.008644547555587,-10.766172829779093,-1.488818159939574
201,14.016833185197695,-10.865836996928406,-1.493556840182499
202,14.024549456049380,-10.965538848286059,-1.498166049387459
203,14.031806099871989,-11.065275206352872,-1.502644278881369
204,14.038616030122952,-11.165043061145772,-1.506990020083859
205,14.044992332157083,-11.264839567960237,-1.511201764481910
206,14.050948261501484,-11.364662044916304,-1.515278003603593
207,14.056497242205941,-11.464507970287055,-1.519217228990883
208,14.061652865270483,-11.564374979608534,-1.523017932171548
209,14.066428887151547,-11.664260862570000,-1.526678604630101
210,14.070839228347944,-11.764163559683398,-1.530197737777800
211,14.074897972067582,-11.864081158730905,-1.533573822921691
212,14.078619362975616,-11.964011890989353,-1.536805351232683
213,14.082017806024457,-12.063954127230312,-1.539890813712633
214,14.085107865365785,-12.163906373494552,-1.542828701160444
215,14.087904263344431,-12.263867266639545,-1.545617504137163
216,14.090421879573695,-12.363835569658663,-1.548255712930058
217,14.092675750091383,-12.463810166770577,-1.550741817515670
218,14.094681066595516,-12.563790058277410,-1.553074307521830
219,14.096453175758379,-12.663774355190050,-1.555251672188627
220,14.098007578617219,-12.763762273618990,-1.557272400328312
221,14.099359930039588,-12.863753128929016,-1.559134980284134
222,14.100526038260984,-12.963746329655946,-1.560837899888087
223,14.101521864492083,-13.063741371183601,-1.562379646417569
224,14.102363522592485,-13.163737829179082,-1.563758706550922
225,14.103067278807565,-13.263735352784368,-1.564973566321862
226,14.103649551564574,-13.363733657562181,-1.566022711072767
227,14.104126911323817,-13.463732518193991,-1.566904625406828
228,14.104516080480273,-13.563731760927961,-1.567617793139034
229,14.104833933310644,-13.663731255774577,-1.568160697245993
230,14.105097495960393,-13.763730908447622,-1.568531819814565
231,14.105323946464887,-13.863730652048138,-1.568729641989296
232,14.105530614798328,-13.963730438488911,-1.568752643918649
233,14.105734982943691,-14.063730229656999,-1.568599304699998
234,14.105954684976433,-14.163729988311792,-1.568268102323401
