i,x,y,yaw
183,15.584889735610707,7.643634047017406,0.931609395838720
184,15.644544044091305,7.723892152400611,0.931913680109573
185,15.704173928531539,7.804168405935791,0.932057006260346
186,15.763792306672924,7.884453205168215,0.932037607424603
187,15.823412242234726,7.964736847858409,0.931853715884672
188,15.883046940271072,8.045009525589464,0.931503563014828
189,15.942709742359506,8.125261317139287,0.930985379222911
190,16.002414121613569,8.205482181619089,0.930297393890362
191,16.062173677511655,8.285661951379694,0.929437835310651
192,16.122002130533868,8.365790324687586,0.928404930626094
193,16.181913316598273,8.445856858172910,0.927196905763016
194,16.241921181287388,8.525850959051992,0.925811985365254
195,16.302039773855430,8.605761877127295,0.924248392725973
196,16.362283241006246,8.685578696568115,0.922504349717778
197,16.422665820431543,8.765290327475704,0.920578076721096
198,16.483201834098441,8.844885497236946,0.918467792550801
199,16.543905681275007,8.924352741671141,0.916171714381075
200,16.604791831281894,9.003680395974914,0.913688057668467
201,16.665874815957775,9.082856585470784,0.911015036073135
202,16.727169221825797,9.161869216165417,0.908150861378243
203,16.788689681947758,9.240705965124150,0.905093743407487
204,16.850450867452327,9.319354270668962,0.901841889940741
205,16.912467478723077,9.397801322407652,0.898393506627777
206,16.974754236231689,9.476034051102637,0.894746796900042
207,17.037325871001226,9.554039118388472,0.890899961880477
208,17.100197114683894,9.631802906347874,0.886851200291332
209,17.163382689237295,9.709311506956817,0.882598708359970
210,17.226897296182749,9.786550711410024,0.878140679722614
211,17.290755605428814,9.863505999339015,0.873475305326029
212,17.354972243642734,9.940162527935751,0.868600773327091
